,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Gender_Male,Retirement,EstimatedSalary / Age,CreditScore / Age,NumOfProducts / Tenure,EstimatedSalary / CreditScore,EstimatedSalary / Balance,EstimatedSalary / Tenure,EstimatedSalary / NumOfProducts,CreditScore / Tenure,Exited
7424,3.0,2.0,1.0,127201.58,1.0,1.0,0.0,147168.28,1.0,0.0,1.0,0.0,3872.8494736842104,15.0,0.5,258.1899649122807,1.1569598666945278,73584.14,147168.28,285.0,1
7425,3.0,2.0,3.0,144962.74,1.0,1.0,0.0,58844.84,1.0,0.0,1.0,0.0,1783.1769696969695,16.727272727272727,0.25,106.60297101449275,0.40592799275184266,14711.21,58844.84,138.0,1
7426,4.0,3.0,4.0,0.0,1.0,0.0,0.0,18094.96,0.0,0.0,0.0,0.0,376.9783333333333,12.895833333333334,0.2,29.232568659127622,18094.96,3618.9919999999997,18094.96,123.8,1
7427,5.0,2.0,8.0,122017.19,1.0,0.0,0.0,162515.17,0.0,1.0,1.0,0.0,4924.702121212122,21.636363636363637,0.1111111111111111,227.61228291316527,1.3318929743180095,18057.241111111114,162515.17,79.33333333333333,0
7428,3.0,2.0,9.0,100262.88,2.0,1.0,1.0,157921.25,0.0,1.0,1.0,0.0,4935.0390625,15.71875,0.2,313.95874751491056,1.5750562415896932,15792.125,78960.625,50.3,0
7429,5.0,3.0,6.0,117302.62,1.0,0.0,0.0,68701.73,0.0,1.0,0.0,0.0,1597.7146511627907,15.930232558139535,0.14285714285714285,100.29449635036495,0.5856744233468668,9814.532857142856,68701.73,97.85714285714286,0
7430,4.0,2.0,0.0,135984.15,2.0,1.0,0.0,186778.89,0.0,0.0,0.0,0.0,5336.539714285715,17.314285714285713,2.0,308.2159900990099,1.3735241678962742,186778.89,93389.445,606.0,0
7431,5.0,2.0,3.0,0.0,2.0,1.0,0.0,66561.6,0.0,0.0,1.0,0.0,1751.621052631579,17.842105263157894,0.5,98.17345132743364,66561.6,16640.4,33280.8,169.5,0
7432,5.0,2.0,2.0,160997.54,2.0,0.0,1.0,64831.36,1.0,0.0,1.0,0.0,2091.3341935483872,23.35483870967742,0.6666666666666666,89.5460773480663,0.4026829063170386,21610.453333333335,32415.68,241.33333333333334,0
7433,5.0,2.0,2.0,128389.63,1.0,1.0,1.0,6589.16,1.0,0.0,0.0,0.0,178.0854054054054,21.054054054054053,0.3333333333333333,8.458485237483954,0.051321190650750755,2196.3866666666668,6589.16,259.6666666666667,1
7434,4.0,2.0,1.0,0.0,2.0,1.0,0.0,165370.66,0.0,1.0,1.0,0.0,4724.876,18.228571428571428,1.0,259.2016614420063,165370.66,82685.33,82685.33,319.0,0
7435,4.0,3.0,5.0,130554.51,3.0,1.0,0.0,184758.17,0.0,1.0,0.0,0.0,3695.1634000000004,12.2,0.5,302.88224590163935,1.4151694555059378,30793.028333333335,61586.05666666667,101.66666666666667,1
7436,4.0,4.0,6.0,90212.0,1.0,1.0,0.0,13911.27,1.0,0.0,0.0,0.0,244.05736842105264,11.333333333333334,0.14285714285714285,21.53447368421053,0.1542047155066343,1987.3242857142857,13911.27,92.28571428571429,1
7437,4.0,1.0,9.0,71996.29,1.0,1.0,1.0,34857.46,0.0,0.0,0.0,0.0,1201.981379310345,21.655172413793103,0.1,55.505509554140126,0.4841496117423309,3485.746,34857.46,62.8,0
7438,3.0,2.0,4.0,85615.66,2.0,1.0,0.0,156192.43,0.0,0.0,0.0,0.0,4881.0134375,16.5,0.4,295.8189962121212,1.824322859592981,31238.485999999997,78096.215,105.6,0
7439,2.0,1.0,6.0,62339.81,2.0,0.0,0.0,53874.67,0.0,0.0,0.0,0.0,1995.358148148148,16.0,0.2857142857142857,124.70988425925925,0.8641958614268888,7696.381428571428,26937.335,61.714285714285715,0
7440,4.0,3.0,6.0,142319.03,1.0,0.0,0.0,100183.05,0.0,1.0,0.0,0.0,2131.554255319149,13.23404255319149,0.14285714285714285,161.06599678456593,0.7039279713473923,14311.864285714286,100183.05,88.85714285714286,0
7441,5.0,4.0,5.0,0.0,2.0,1.0,1.0,4493.12,0.0,0.0,1.0,0.0,83.20592592592592,13.351851851851851,0.3333333333333333,6.231789181692094,4493.12,748.8533333333334,2246.56,120.16666666666667,0
7442,4.0,2.0,5.0,0.0,2.0,1.0,0.0,130610.78,0.0,1.0,1.0,0.0,3628.077222222222,17.055555555555557,0.3333333333333333,212.72114006514659,130610.78,21768.463333333333,65305.39,102.33333333333333,0
7443,4.0,1.0,2.0,87413.19,1.0,1.0,0.0,63340.65,0.0,0.0,0.0,0.0,2639.19375,26.416666666666668,0.3333333333333333,99.9063880126183,0.7246037514046633,21113.55,63340.65,211.33333333333334,0
7444,5.0,1.0,4.0,0.0,2.0,1.0,1.0,180066.59,0.0,0.0,0.0,0.0,6209.192758620689,25.586206896551722,0.4,242.6773450134771,180066.59,36013.318,90033.295,148.4,0
7445,3.0,3.0,4.0,0.0,1.0,1.0,0.0,95273.73,0.0,0.0,0.0,0.0,2117.194,11.466666666666667,0.2,184.63901162790697,95273.73,19054.746,95273.73,103.2,1
7446,5.0,2.0,3.0,97560.16,1.0,1.0,1.0,53511.74,0.0,0.0,1.0,0.0,1528.906857142857,20.514285714285716,0.25,74.52888579387186,0.5484942983457761,13377.935,53511.74,179.5,0
7447,4.0,1.0,8.0,141787.31,2.0,1.0,1.0,109685.61,1.0,0.0,1.0,0.0,3656.187,21.2,0.2222222222222222,172.46165094339622,0.7735871173018425,12187.29,54842.805,70.66666666666667,0
7448,5.0,2.0,7.0,129934.64,1.0,0.0,0.0,75664.56,0.0,1.0,1.0,0.0,2101.793333333333,19.194444444444443,0.125,109.50008683068017,0.5823233717862166,9458.07,75664.56,86.375,1
7449,5.0,2.0,2.0,166178.02,2.0,1.0,1.0,71972.95,0.0,0.0,0.0,0.0,1945.2148648648647,18.864864864864863,0.6666666666666666,103.11310888252149,0.4331049130028568,23990.983333333334,35986.475,232.66666666666666,0
7450,5.0,2.0,5.0,163097.55,2.0,1.0,1.0,23702.42,0.0,1.0,0.0,0.0,607.754358974359,18.256410256410255,0.3333333333333333,33.28991573033708,0.14532575550181162,3950.403333333333,11851.21,118.66666666666667,0
7451,4.0,1.0,8.0,0.0,2.0,0.0,0.0,112572.02,0.0,0.0,1.0,0.0,5628.601000000001,32.95,0.2222222222222222,170.8224886191199,112572.02,12508.002222222223,56286.01,73.22222222222223,0
7452,3.0,3.0,8.0,0.0,2.0,0.0,0.0,62424.46,0.0,1.0,1.0,0.0,1418.7377272727272,13.022727272727273,0.2222222222222222,108.94321116928447,62424.46,6936.051111111111,31212.23,63.666666666666664,0
7453,5.0,2.0,1.0,151958.19,3.0,1.0,1.0,131238.37,1.0,0.0,0.0,0.0,3749.6677142857143,22.228571428571428,1.5,168.68685089974292,0.8636422055158361,65619.185,43746.12333333333,389.0,1
7454,5.0,3.0,0.0,0.0,2.0,1.0,1.0,184350.78,0.0,0.0,1.0,0.0,4007.625652173913,15.91304347826087,2.0,251.84532786885245,184350.78,184350.78,92175.39,732.0,0
7455,3.0,2.0,4.0,118400.91,1.0,0.0,1.0,13999.64,1.0,0.0,1.0,0.0,424.2315151515151,16.666666666666668,0.2,25.45389090909091,0.1182382953112834,2799.928,13999.64,110.0,1
7456,6.0,1.0,8.0,0.0,2.0,1.0,0.0,168152.76,0.0,1.0,1.0,0.0,8407.638,39.5,0.2222222222222222,212.85159493670886,168152.76,18683.64,84076.38,87.77777777777777,0
7457,5.0,3.0,2.0,116322.27,4.0,1.0,0.0,35640.12,1.0,0.0,0.0,0.0,828.84,15.465116279069768,1.3333333333333333,53.59416541353384,0.3063885669651481,11880.04,8910.03,221.66666666666666,1
7458,5.0,3.0,5.0,0.0,1.0,1.0,1.0,120088.17,0.0,1.0,0.0,0.0,2792.7481395348836,16.930232558139537,0.16666666666666666,164.95627747252746,120088.17,20014.695,120088.17,121.33333333333333,0
7459,4.0,1.0,4.0,0.0,2.0,1.0,1.0,74346.11,0.0,1.0,0.0,0.0,2563.6589655172415,22.24137931034483,0.4,115.26528682170543,74346.11,14869.222,37173.055,129.0,0
7460,4.0,1.0,6.0,143138.91,2.0,1.0,0.0,2955.46,1.0,0.0,1.0,0.0,98.51533333333333,21.566666666666666,0.2857142857142857,4.567944358578052,0.020647351252351634,422.2085714285714,1477.73,92.42857142857143,0
7461,3.0,2.0,4.0,0.0,2.0,0.0,1.0,146504.35,0.0,1.0,1.0,0.0,4578.2609375,18.625,0.4,245.8126677852349,146504.35,29300.870000000003,73252.175,119.2,0
7462,4.0,2.0,9.0,0.0,1.0,1.0,1.0,149602.54,0.0,0.0,1.0,0.0,3740.0635,15.25,0.1,245.2500655737705,149602.54,14960.254,149602.54,61.0,0
7463,3.0,2.0,0.0,129804.17,1.0,1.0,0.0,53020.9,0.0,0.0,1.0,0.0,1472.802777777778,14.222222222222221,1.0,103.5564453125,0.4084652406371796,53020.9,53020.9,512.0,0
7464,5.0,2.0,9.0,108308.11,1.0,1.0,0.0,41788.25,1.0,0.0,1.0,0.0,1129.412162162162,20.756756756756758,0.1,54.411783854166664,0.38582396254571755,4178.825,41788.25,76.8,1
7465,5.0,1.0,3.0,110153.27,1.0,0.0,1.0,74849.46,1.0,0.0,1.0,0.0,2494.9820000000004,22.2,0.25,112.38657657657659,0.6794966731657339,18712.365,74849.46,166.5,0
7466,5.0,1.0,4.0,116377.48,1.0,1.0,1.0,134417.31,1.0,0.0,0.0,0.0,4480.577,23.333333333333332,0.2,192.02472857142857,1.1550014229434857,26883.462,134417.31,140.0,0
7467,4.0,2.0,10.0,117791.06,2.0,1.0,1.0,75837.58,1.0,0.0,0.0,0.0,2049.6643243243243,17.594594594594593,0.18181818181818182,116.49397849462366,0.6438259081299708,6894.325454545455,37918.79,59.18181818181818,0
7468,3.0,1.0,2.0,0.0,2.0,1.0,1.0,54869.54,0.0,1.0,0.0,0.0,2110.3669230769233,20.846153846153847,0.6666666666666666,101.23531365313653,54869.54,18289.846666666668,27434.77,180.66666666666666,0
7469,5.0,2.0,8.0,105419.73,1.0,1.0,0.0,35356.46,0.0,0.0,0.0,0.0,1010.1845714285714,19.6,0.1111111111111111,51.54002915451895,0.3353843214707392,3928.4955555555553,35356.46,76.22222222222223,0
7470,6.0,3.0,4.0,99219.47,2.0,1.0,1.0,122141.13,1.0,0.0,0.0,0.0,2598.7474468085106,18.085106382978722,0.4,143.69544705882353,1.2310073717651207,24428.226000000002,61070.565,170.0,0
7471,4.0,4.0,8.0,119327.93,1.0,0.0,1.0,119439.66,1.0,0.0,0.0,0.0,2171.630181818182,11.963636363636363,0.1111111111111111,181.51924012158057,1.0009279392683736,13271.073333333334,119439.66,73.11111111111111,0
7472,2.0,2.0,6.0,83947.12,2.0,1.0,0.0,81999.53,0.0,0.0,0.0,0.0,2277.764722222222,12.444444444444445,0.2857142857142857,183.03466517857143,0.9767881639279117,11714.218571428572,40999.765,64.0,0
7473,4.0,2.0,4.0,99883.16,1.0,1.0,1.0,120594.85,0.0,1.0,1.0,0.0,3768.5890625,19.03125,0.2,198.02110016420363,1.2073470908700639,24118.97,120594.85,121.8,0
7474,5.0,3.0,4.0,165438.26,1.0,1.0,0.0,120770.75,0.0,0.0,1.0,0.0,2415.415,14.08,0.2,171.54936079545453,0.7300005452152046,24154.15,120770.75,140.8,1
7475,5.0,2.0,1.0,156111.24,1.0,0.0,0.0,134790.74,0.0,0.0,1.0,0.0,4348.088387096774,22.516129032258064,0.5,193.10994269340972,0.863421984080172,67395.37,134790.74,349.0,0
7476,5.0,3.0,2.0,111095.58,2.0,1.0,0.0,100137.7,0.0,0.0,1.0,0.0,2275.856818181818,17.25,0.6666666666666666,131.93372859025033,0.901357179491934,33379.23333333333,50068.85,253.0,0
7477,5.0,4.0,0.0,119963.45,1.0,0.0,0.0,158325.87,0.0,0.0,0.0,0.0,2827.2476785714284,12.089285714285714,1.0,233.86391432791729,1.319773232820223,158325.87,158325.87,677.0,1
7478,3.0,1.0,4.0,0.0,2.0,1.0,0.0,70007.67,0.0,1.0,1.0,0.0,3182.166818181818,24.727272727272727,0.4,128.69056985294117,70007.67,14001.534,35003.835,108.8,0
7479,3.0,2.0,8.0,153137.74,1.0,1.0,0.0,88659.07,0.0,1.0,1.0,0.0,2533.116285714286,16.2,0.1111111111111111,156.3652028218695,0.5789460589789365,9851.007777777779,88659.07,63.0,0
7480,2.0,2.0,6.0,156111.08,1.0,0.0,0.0,190889.13,0.0,1.0,1.0,0.0,4772.22825,12.25,0.14285714285714285,389.56965306122447,1.2227697561905524,27269.875714285714,190889.13,70.0,0
7481,4.0,2.0,7.0,113014.7,2.0,1.0,1.0,56646.28,0.0,0.0,1.0,0.0,1666.0670588235294,18.41176470588235,0.25,90.48926517571884,0.5012248740661696,7080.785,28323.14,78.25,0
7482,5.0,3.0,5.0,132615.73,2.0,1.0,0.0,32999.1,1.0,0.0,1.0,0.0,767.4209302325581,16.697674418604652,0.3333333333333333,45.959749303621166,0.24883059626036622,5499.849999999999,16499.55,119.66666666666667,0
7483,4.0,3.0,5.0,102016.38,1.0,0.0,1.0,178235.37,0.0,0.0,1.0,0.0,4050.8038636363635,14.0,0.16666666666666666,289.3431331168831,1.7471078947528351,29705.895,178235.37,102.66666666666667,1
7484,5.0,2.0,9.0,0.0,1.0,0.0,1.0,25448.31,0.0,0.0,0.0,0.0,727.0945714285715,22.057142857142857,0.1,32.96413212435233,25448.31,2544.831,25448.31,77.2,0
7485,3.0,2.0,5.0,0.0,2.0,1.0,0.0,84871.99,0.0,0.0,1.0,0.0,2652.2496875,17.53125,0.3333333333333333,151.28696969696972,84871.99,14145.331666666667,42435.995,93.5,0
7486,6.0,3.0,8.0,0.0,2.0,0.0,0.0,157822.54,0.0,0.0,1.0,0.0,3220.868163265306,16.612244897959183,0.2222222222222222,193.8851842751843,157822.54,17535.83777777778,78911.27,90.44444444444444,0
7487,4.0,4.0,4.0,0.0,1.0,0.0,0.0,84383.22,0.0,0.0,0.0,0.0,1506.8432142857143,11.625,0.2,129.6209216589862,84383.22,16876.644,84383.22,130.2,1
7488,3.0,3.0,4.0,80380.24,1.0,1.0,0.0,119216.46,1.0,0.0,0.0,0.0,2838.487142857143,12.80952380952381,0.2,221.59193308550186,1.4831378565446365,23843.292,119216.46,107.6,0
7489,3.0,1.0,6.0,108909.12,1.0,1.0,0.0,82547.01,0.0,0.0,0.0,0.0,3174.8849999999998,23.076923076923077,0.14285714285714285,137.57835,0.7579370034667118,11792.429999999998,82547.01,85.71428571428571,0
7490,4.0,2.0,2.0,90865.8,1.0,1.0,1.0,86764.46,0.0,0.0,0.0,0.0,2478.9845714285716,18.685714285714287,0.3333333333333333,132.66737003058105,0.9548532577354986,28921.486666666668,86764.46,218.0,0
7491,4.0,2.0,4.0,99799.76,2.0,1.0,0.0,197372.13,0.0,0.0,1.0,0.0,4934.30325,15.55,0.4,317.318536977492,1.9776615929578092,39474.426,98686.065,124.4,0
7492,5.0,1.0,10.0,200724.96,1.0,0.0,1.0,82872.64,0.0,0.0,1.0,0.0,2959.7371428571428,24.357142857142858,0.09090909090909091,121.5141348973607,0.4128645841325158,7533.876363636364,82872.64,62.0,1
7493,4.0,2.0,10.0,140363.95,2.0,1.0,1.0,129563.86,0.0,1.0,0.0,0.0,3501.725945945946,16.486486486486488,0.18181818181818182,212.39977049180328,0.9230499494353824,11778.532727272728,64781.93,55.45454545454545,0
7494,6.0,2.0,1.0,151844.64,1.0,1.0,1.0,135388.89,0.0,0.0,0.0,0.0,3760.8025000000002,22.083333333333332,0.5,170.30049056603775,0.8916218470283375,67694.445,135388.89,397.5,0
7495,3.0,1.0,2.0,0.0,2.0,0.0,1.0,4497.55,0.0,0.0,0.0,0.0,166.57592592592593,20.62962962962963,0.6666666666666666,8.0745960502693,4497.55,1499.1833333333334,2248.775,185.66666666666666,0
7496,6.0,3.0,8.0,133231.48,1.0,1.0,1.0,67885.37,1.0,0.0,1.0,0.0,1385.415714285714,16.816326530612244,0.1111111111111111,82.38515776699029,0.5095256802245217,7542.818888888888,67885.37,91.55555555555556,0
7497,5.0,1.0,7.0,0.0,2.0,1.0,0.0,111471.55,0.0,0.0,1.0,0.0,4128.575925925926,25.85185185185185,0.25,159.70136103151862,111471.55,13933.94375,55735.775,87.25,0
7498,4.0,2.0,8.0,126598.99,2.0,1.0,1.0,134407.93,0.0,0.0,0.0,0.0,3733.553611111111,17.5,0.2222222222222222,213.34592063492062,1.0616740964987437,14934.214444444444,67203.965,70.0,0
7499,4.0,5.0,6.0,113317.1,1.0,1.0,0.0,108258.22,1.0,0.0,0.0,1.0,1524.763661971831,8.577464788732394,0.14285714285714285,177.76390804597702,0.9553479982456465,15465.460000000001,108258.22,87.0,1
7500,5.0,3.0,4.0,0.0,2.0,1.0,0.0,197528.62,0.0,0.0,1.0,0.0,4202.736595744681,14.76595744680851,0.4,284.62337175792504,197528.62,39505.724,98764.31,138.8,0
7501,5.0,4.0,8.0,93173.88,1.0,1.0,1.0,139761.25,0.0,0.0,0.0,0.0,2409.676724137931,11.741379310344827,0.1111111111111111,205.22944199706313,1.499988516218105,15529.027777777777,139761.25,75.66666666666667,0
7502,5.0,2.0,10.0,0.0,1.0,1.0,0.0,136119.96,0.0,1.0,0.0,0.0,4253.74875,22.53125,0.09090909090909091,188.79328710124827,136119.96,12374.541818181817,136119.96,65.54545454545455,1
7503,3.0,3.0,7.0,105007.31,2.0,1.0,1.0,197812.16,1.0,0.0,1.0,0.0,4495.730909090909,12.795454545454545,0.25,351.35374777975136,1.883776245899015,24726.52,98906.08,70.375,0
7504,4.0,2.0,2.0,0.0,1.0,1.0,1.0,51972.92,0.0,1.0,0.0,0.0,1624.15375,20.4375,0.3333333333333333,79.46929663608563,51972.92,17324.306666666667,51972.92,218.0,1
7505,4.0,1.0,4.0,0.0,2.0,1.0,0.0,99341.87,0.0,1.0,1.0,0.0,3679.328518518518,24.40740740740741,0.4,150.7463884673748,99341.87,19868.374,49670.935,131.8,0
7506,5.0,3.0,4.0,131593.85,1.0,0.0,1.0,171345.02,1.0,0.0,0.0,0.0,3894.205,15.318181818181818,0.2,254.22109792284866,1.3020647844501512,34269.004,171345.02,134.8,1
7507,3.0,3.0,9.0,119530.52,1.0,1.0,0.0,119056.68,1.0,0.0,1.0,0.0,2705.8336363636363,13.090909090909092,0.1,206.69562499999998,0.9960274913261371,11905.668,119056.68,57.6,1
7508,3.0,4.0,4.0,118614.6,2.0,1.0,1.0,172601.62,1.0,0.0,1.0,0.0,3196.3262962962963,10.481481481481481,0.4,304.9498586572438,1.4551342319222766,34520.324,86300.81,113.2,0
7509,3.0,2.0,9.0,95829.13,2.0,0.0,1.0,104936.88,1.0,0.0,1.0,0.0,2836.131891891892,14.72972972972973,0.2,192.54473394495415,1.0950301330072285,10493.688,52468.44,54.5,0
7510,6.0,2.0,1.0,0.0,2.0,1.0,1.0,159044.1,0.0,0.0,1.0,0.0,4417.891666666666,22.166666666666668,1.0,199.30338345864664,159044.1,79522.05,79522.05,399.0,0
7511,5.0,2.0,0.0,0.0,1.0,1.0,0.0,83263.06,0.0,0.0,1.0,0.0,2191.133157894737,19.92105263157895,1.0,109.9908322324967,83263.06,83263.06,83263.06,757.0,0
7512,4.0,3.0,6.0,153590.73,2.0,1.0,1.0,130910.78,0.0,0.0,1.0,0.0,2618.2156,12.82,0.2857142857142857,204.22898595943838,0.8523296143613982,18701.54,65455.39,91.57142857142857,0
7513,5.0,1.0,2.0,0.0,1.0,1.0,0.0,126336.72,0.0,0.0,1.0,0.0,4356.438620689655,24.75862068965517,0.3333333333333333,175.95643454038998,126336.72,42112.24,126336.72,239.33333333333334,0
7514,5.0,5.0,9.0,113109.52,1.0,1.0,0.0,27980.8,0.0,0.0,1.0,0.0,437.2,10.921875,0.1,40.02975679542203,0.24737575249410929,2798.08,27980.8,69.9,1
7515,4.0,2.0,0.0,130557.24,1.0,1.0,1.0,47880.71,0.0,0.0,0.0,0.0,1368.0202857142856,17.8,1.0,76.85507223113964,0.36673832306562953,47880.71,47880.71,623.0,0
7516,4.0,2.0,8.0,93183.19,1.0,1.0,0.0,73882.49,0.0,0.0,1.0,0.0,1847.0622500000002,16.1,0.1111111111111111,114.72436335403728,0.7928650772196443,8209.165555555555,73882.49,71.55555555555556,0
7517,3.0,4.0,7.0,151933.63,1.0,1.0,0.0,162960.05,0.0,0.0,1.0,0.0,2809.6560344827585,10.10344827586207,0.125,278.08882252559727,1.0725668664214338,20370.00625,162960.05,73.25,1
7518,3.0,1.0,2.0,125495.64,2.0,1.0,1.0,68807.47,1.0,0.0,1.0,0.0,2293.5823333333333,16.666666666666668,0.6666666666666666,137.61494,0.5482813723140317,22935.823333333334,34403.735,166.66666666666666,0
7519,3.0,3.0,7.0,0.0,2.0,1.0,0.0,144039.05,0.0,0.0,0.0,0.0,3429.50119047619,13.880952380952381,0.25,247.06526586620924,144039.05,18004.88125,72019.525,72.875,0
7520,3.0,1.0,8.0,118547.72,1.0,1.0,1.0,151192.18,1.0,0.0,0.0,0.0,5815.083846153846,22.884615384615383,0.1111111111111111,254.10450420168067,1.2753590253863558,16799.13111111111,151192.18,66.11111111111111,0
7521,5.0,3.0,1.0,97792.21,1.0,0.0,0.0,120225.62,0.0,1.0,1.0,0.0,2795.9446511627907,15.581395348837209,0.5,179.44122388059702,1.229386171084884,60112.81,120225.62,335.0,0
7522,4.0,3.0,6.0,0.0,3.0,0.0,0.0,56118.81,0.0,0.0,1.0,0.0,1368.7514634146341,14.878048780487806,0.42857142857142855,91.99804918032787,56118.81,8016.972857142857,18706.27,87.14285714285714,1
7523,6.0,5.0,2.0,0.0,2.0,0.0,1.0,130853.03,0.0,1.0,0.0,1.0,1817.4031944444444,11.305555555555555,0.6666666666666666,160.7531081081081,130853.03,43617.676666666666,65426.515,271.3333333333333,0
7524,4.0,2.0,8.0,167181.01,1.0,1.0,1.0,185156.94,0.0,0.0,0.0,0.0,4628.9235,16.5,0.1111111111111111,280.54081818181817,1.107517130581215,20572.993333333332,185156.94,73.33333333333333,0
7525,3.0,2.0,9.0,121355.19,1.0,0.0,1.0,35671.45,1.0,0.0,1.0,0.0,1019.1842857142856,16.571428571428573,0.1,61.5025,0.29394009485630684,3567.1449999999995,35671.45,58.0,0
7526,6.0,5.0,1.0,0.0,2.0,1.0,1.0,59568.24,0.0,0.0,0.0,1.0,735.4103703703704,10.493827160493828,1.0,70.08028235294117,59568.24,29784.12,29784.12,425.0,0
7527,5.0,2.0,0.0,0.0,2.0,0.0,0.0,139911.58,0.0,1.0,1.0,0.0,3997.473714285714,19.314285714285713,2.0,206.96979289940828,139911.58,139911.58,69955.79,676.0,0
7528,3.0,3.0,5.0,113226.47,1.0,1.0,0.0,56770.76,0.0,0.0,1.0,0.0,1234.1469565217392,12.565217391304348,0.16666666666666666,98.21930795847751,0.5013868101088896,9461.793333333333,56770.76,96.33333333333333,0
7529,3.0,2.0,1.0,118392.75,1.0,1.0,1.0,157564.75,0.0,0.0,0.0,0.0,4774.689393939394,17.545454545454547,0.5,272.1325561312608,1.3308536134719948,78782.375,157564.75,289.5,0
7530,5.0,4.0,8.0,145262.54,1.0,0.0,1.0,131473.31,1.0,0.0,0.0,0.0,2528.3328846153845,13.673076923076923,0.1111111111111111,184.91323488045006,0.9050675069601084,14608.145555555555,131473.31,79.0,0
7531,5.0,2.0,6.0,163505.16,1.0,0.0,0.0,90424.09,0.0,0.0,1.0,0.0,2260.60225,17.3,0.14285714285714285,130.67065028901735,0.553031702291828,12917.727142857142,90424.09,98.85714285714286,0
7532,5.0,2.0,1.0,118114.28,2.0,0.0,1.0,156660.21,0.0,1.0,0.0,0.0,4747.279090909091,23.03030303030303,1.0,206.1318552631579,1.3263331382696633,78330.105,78330.105,380.0,0
7533,4.0,4.0,0.0,108449.23,3.0,0.0,0.0,88372.69,1.0,0.0,0.0,0.0,1732.7978431372549,12.352941176470589,3.0,140.27411111111113,0.8148686268346319,88372.69,29457.563333333335,630.0,1
7534,6.0,2.0,1.0,0.0,2.0,1.0,1.0,46200.71,0.0,0.0,1.0,0.0,1443.7721875,25.25,1.0,57.17909653465347,46200.71,23100.355,23100.355,404.0,0
7535,4.0,2.0,10.0,103294.56,1.0,1.0,0.0,160548.12,1.0,0.0,0.0,0.0,4459.67,16.97222222222222,0.09090909090909091,262.76288052373155,1.554259640975856,14595.283636363636,160548.12,55.54545454545455,0
7536,5.0,3.0,1.0,0.0,1.0,1.0,0.0,1262.83,0.0,0.0,0.0,0.0,30.06738095238095,16.595238095238095,0.5,1.8118077474892396,1262.83,631.415,1262.83,348.5,1
7537,4.0,2.0,6.0,0.0,1.0,1.0,1.0,188639.28,0.0,0.0,0.0,0.0,4964.191578947369,17.236842105263158,0.14285714285714285,287.9989007633588,188639.28,26948.46857142857,188639.28,93.57142857142857,0
7538,4.0,1.0,6.0,0.0,2.0,1.0,0.0,14665.28,0.0,1.0,1.0,0.0,523.76,21.464285714285715,0.2857142857142857,24.40146422628952,14665.28,2095.04,7332.64,85.85714285714286,0
7539,5.0,3.0,2.0,119919.12,1.0,1.0,0.0,156868.21,0.0,0.0,1.0,0.0,3734.957380952381,17.976190476190474,0.3333333333333333,207.77246357615894,1.3081058457913484,52289.40333333333,156868.21,251.66666666666666,0
7540,3.0,2.0,1.0,0.0,1.0,1.0,0.0,30461.55,0.0,0.0,1.0,0.0,823.2851351351351,14.945945945945946,0.5,55.084177215189875,30461.55,15230.775,30461.55,276.5,0
7541,5.0,1.0,4.0,0.0,2.0,1.0,1.0,123885.88,0.0,0.0,1.0,0.0,4424.495714285715,25.821428571428573,0.4,171.34976486860305,123885.88,24777.176,61942.94,144.6,0
7542,3.0,2.0,4.0,0.0,2.0,1.0,1.0,60688.38,0.0,1.0,0.0,0.0,1784.9523529411763,14.911764705882353,0.4,119.70094674556212,60688.38,12137.676,30344.19,101.4,0
7543,5.0,3.0,1.0,0.0,2.0,1.0,0.0,21785.91,0.0,0.0,1.0,0.0,506.64906976744186,18.069767441860463,1.0,28.038494208494207,21785.91,10892.955,10892.955,388.5,0
7544,3.0,2.0,3.0,0.0,1.0,0.0,0.0,188135.69,0.0,0.0,1.0,0.0,5533.402647058823,16.647058823529413,0.25,332.3952120141343,188135.69,47033.9225,188135.69,141.5,0
7545,5.0,1.0,7.0,0.0,2.0,1.0,0.0,154364.66,0.0,0.0,1.0,0.0,5937.1023076923075,28.153846153846153,0.25,210.8806830601093,154364.66,19295.5825,77182.33,91.5,0
7546,5.0,3.0,10.0,0.0,2.0,1.0,0.0,61312.15,0.0,0.0,0.0,0.0,1459.8130952380952,16.595238095238095,0.18181818181818182,87.96578192252511,61312.15,5573.831818181819,30656.075,63.36363636363637,0
7547,3.0,1.0,4.0,128744.04,1.0,1.0,1.0,47454.93,0.0,0.0,1.0,0.0,1636.3768965517243,19.137931034482758,0.2,85.50437837837838,0.36859618048198206,9490.986,47454.93,111.0,0
7548,3.0,5.0,9.0,137727.34,2.0,0.0,1.0,121102.9,1.0,0.0,0.0,0.0,1953.2725806451613,9.419354838709678,0.2,207.36797945205478,0.8792881697405196,12110.289999999999,60551.45,58.4,0
7549,5.0,3.0,10.0,106731.58,1.0,1.0,0.0,137419.87,1.0,0.0,0.0,0.0,3123.1788636363635,16.022727272727273,0.09090909090909091,194.9218014184397,1.2875156770313243,12492.715454545454,137419.87,64.0909090909091,1
7550,5.0,2.0,7.0,123544.21,1.0,1.0,1.0,157664.02,0.0,0.0,0.0,0.0,4149.053157894737,18.105263157894736,0.125,229.16281976744185,1.276164571657614,19708.0025,157664.02,86.0,0
