,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Gender_Male,Exited,Retirement,EstimatedSalary / Age,CreditScore / Age,NumOfProducts / Tenure,EstimatedSalary / CreditScore,EstimatedSalary / Balance,EstimatedSalary / Tenure,EstimatedSalary / NumOfProducts,CreditScore / Tenure
10603,4,3.0,8.044375285889592,135224.74745857134,3.022187642944796,1.0,1.0,71720.19404656034,1.0,0.0,0.0,1,0.0,-0.36779655113885734,-0.3738609099198282,0.36064742564829394,-0.28713838855277957,-1.6725822506034446e-05,-0.4467030452440235,23731.21808435321,-0.40762865753101507
10604,2,4.0,1.8910356289863224,139515.3251656571,2.108964371013678,1.0,1.0,69827.49380181609,1.0,0.0,0.0,1,0.0,-0.44326049370000853,-1.0322503566860999,2.0549316305329945,-0.09701712217362002,-1.741956664532387e-05,0.38526203298765455,33109.84991569742,0.6631272252614422
10605,2,5.0,1.0330314853816847,165506.23156739358,2.0,1.0,0.0,140564.61350862053,0.0,0.0,0.0,1,0.0,-0.07052773235962677,-1.3650808449633958,3.1446539797077957,0.9572712809357802,-9.320415533866228e-06,2.6923061151196377,70282.30675431027,1.2719793284073126
10606,3,3.0,6.286402448111259,0.0,1.0,1.0,0.0,77232.53787389194,0.0,0.0,0.0,1,0.0,-0.22987038564207038,-0.356929802890497,-0.48324883304132304,-0.13348595140179753,1.7933191706894085,-0.3097935426589005,77232.53787389194,-0.3289920119536417
10607,2,3.0,9.453726311157538,0.0,1.273136844421231,1.0,0.0,125732.3956804882,0.0,1.0,0.0,1,0.0,0.03507938601048733,-1.3448360675280817,-0.5494806459331792,1.145991569969938,2.9194913212733926,-0.23656389182947923,98757.95852695336,-0.7771576561045027
10608,4,1.0,4.836701417230961,208775.43783123398,2.0,1.0,0.0,196447.28392692015,0.0,0.0,0.0,1,0.0,2.2649516976193445,1.3767179499862543,0.39711126960633547,1.0863130785561335,-7.192297754746515e-06,0.8726543661950289,98223.64196346008,-0.05091204583624449
10609,3,3.0,4.015554758094006,123723.98402052626,1.8615870737411446,1.0,0.0,89798.4621849001,1.0,0.0,1.0,1,0.0,-0.2100002314582375,-0.773669452854915,0.5192689088767449,0.10179505403898016,-1.2188216561227146e-05,0.06479421752066672,48237.58364653678,-0.0504386698857707
10610,4,3.0,2.2640407465381944,0.0,1.0,1.0,1.0,177288.90446340712,0.0,0.0,0.0,1,0.0,0.5279864619902799,-0.358274323405953,0.2415802475512978,0.7427685617400319,4.116639251153821,1.9320677737988936,177288.90446340712,0.9830621456767669
10611,5,3.0,8.749317271839693,193983.64275921063,1.583105757279898,1.0,0.0,189195.3554520842,0.0,0.0,1.0,1,0.0,0.5673024254920784,-0.38746978135394333,-0.3755091782451846,0.8125466826351919,-6.394330845283515e-06,0.14182082862928025,119508.98073743399,-0.42610960637621204
10612,3,4.0,3.872056712508006,0.0,1.0,1.0,0.0,9640.3507912298,0.0,0.0,0.0,1,0.0,-0.9214563483770022,-0.9455696764570338,-0.19177660130441557,-0.9013383265227001,0.22382098797094727,-0.7518885812628814,9640.3507912298,0.03460804098845162
10613,5,2.0,3.139782160938963,91278.79887864013,2.2559128643755852,1.0,0.0,177837.47899528482,0.0,0.0,1.0,1,0.0,0.9894228595965319,0.3819176142949978,1.2640078390680114,0.6975037996595311,1.619783193627169e-05,1.3496257836115413,78831.71455937794,0.578975569007535
10614,5,3.0,2.3697980681482664,87891.46154356713,1.0,1.0,0.0,90213.47198898475,0.0,0.0,0.0,1,0.0,-0.20690257826088795,-0.11815892476359784,0.20037294279964557,-0.19619142905080825,-5.207866887034283e-06,0.5195223857794609,90213.47198898475,1.10611258592078
10615,3,3.0,6.168398819491714,92457.29956064609,1.4579002951270714,0.0,0.0,22593.312406517038,1.0,0.0,0.0,1,0.0,-0.8032231274572669,-0.5848964854329781,-0.19980517556173866,-0.7700271223660935,-2.3367044370480683e-05,-0.6917299839777153,15497.158812597532,-0.2734884711906174
10616,4,2.0,1.788958781677715,155868.03043911787,1.0,0.0,0.0,37886.28288413341,1.0,0.0,1.0,1,0.0,-0.5399126540841221,0.39590234367150123,0.4652432194453647,-0.6255400507445533,-2.3397168654767777e-05,-0.15672464077265386,37886.28288413341,1.2541576194019814
10617,4,4.0,9.46824072951579,129135.20719121706,2.1329398176210526,1.0,0.0,142692.58636187224,0.0,0.0,0.0,1,0.0,0.07474694604228976,-0.7731534310128583,-0.1981996418364837,0.5072815297171955,-3.383463143313776e-06,-0.15433401139902986,66899.4901698739,-0.5418245837427073
10618,5,2.0,5.0,123973.24937569119,1.2439953023524724,1.0,1.0,47014.40678114035,1.0,0.0,0.0,1,0.0,-0.5074694821095944,0.13472463303421764,-0.18286049831966253,-0.5569505266585997,-2.023546376491736e-05,-0.45152753206046853,37793.07421196301,0.022526477128569714
10619,3,3.0,5.900202682605324,127263.47139019967,1.0,1.0,0.0,92291.99960411065,1.0,0.0,0.0,1,0.0,-0.21405227013589187,-0.8986028892153192,-0.4503288033713062,0.18010398468767103,-1.2201971914859451e-05,-0.1674489270106977,92291.99960411065,-0.38654149555708184
10620,2,3.0,0.41861880195503787,179633.00209836915,1.958138119804496,1.0,0.0,3192.409421150699,0.0,1.0,0.0,1,0.0,-0.9649601082674115,-0.7694482672830738,4.844199010753875,-0.974556416823493,-2.8628499970147237e-05,-0.7379571752879159,1630.3290298385257,2.6003079925670103
10621,3,4.0,0.9905265722857548,109086.81809876696,1.4952632861428774,1.0,0.0,54894.61263816267,1.0,0.0,0.0,1,0.0,-0.5481041698661057,-0.8716254199712886,2.147956346888742,-0.3431054354499997,-1.735645590864733e-05,0.560894482087179,36712.33898865173,1.684982564935908
10622,2,2.0,5.65194804452268,145227.40909830068,2.303896089045359,0.0,0.0,100858.60582337594,0.0,0.0,0.0,1,0.0,0.18443498805038708,-0.43213749287413517,0.41292463090187137,0.393266172844703,-1.2915197380153445e-05,-0.07580741997693127,43777.41092705602,-0.4159622204432963
10623,3,4.0,8.16444592699108,0.0,1.895555740873885,0.0,1.0,103869.67349819052,0.0,0.0,1.0,1,0.0,-0.2579895252745247,-1.0647583029776408,-0.18497996528810295,0.23893240289447254,2.411836454410881,-0.2721299157437168,54796.422631341215,-0.5360578384098985
10624,5,2.0,5.033377779103892,0.0,1.0333777791038925,1.0,0.0,133996.68342155474,0.0,0.0,0.0,1,0.0,0.5610402350619537,0.6339254956359033,-0.337385043475804,0.221119108252965,3.111389011685506,0.2855759457046447,129668.63245090462,0.0840998100293518
10625,4,3.0,2.113121794327912,225573.34504166082,1.0,1.0,0.0,141447.63247388782,0.0,1.0,1.0,1,0.0,0.301993185944237,-0.27452926538649197,0.30523272512681227,0.42653256562792713,-1.4480862778569381e-05,1.4766912199106592,141447.63247388782,1.025749380793559
10626,5,4.0,3.0370088630773067,0.0,1.0,0.0,0.0,62813.55572538433,0.0,0.0,0.0,1,0.0,-0.5365315797033359,-0.5510467027365669,-0.009822211107777493,-0.4363233528869038,1.4585087842307414,-0.05544002084436624,62813.55572538433,0.7018526401170238
10627,5,4.0,4.156564079509252,85831.17225095481,1.0,1.0,1.0,105466.36196762952,0.0,0.0,1.0,1,0.0,-0.16646214141394544,-0.3675360596550097,-0.2403103656557547,-0.05561871351788142,-5.094269912107085e-07,0.19550427950075638,105466.36196762952,0.31654048475056645
10628,5,4.0,2.185615555439856,128432.83690864556,1.6877692063657348,1.0,1.0,189671.1271390136,1.0,0.0,0.0,1,0.0,0.32335210150231003,-0.6246188211567617,1.1991833316174472,0.7168036006741975,5.250306818856381e-06,2.199970300287471,112379.77705934778,1.224821176123792
10629,4,3.0,5.085678392375142,129653.51004583534,2.0,1.0,0.0,132203.90571352487,1.0,0.0,0.0,1,0.0,0.13751062341328046,-0.3614822923622078,0.3370304398408824,0.29348467221696534,-5.3644725364874534e-06,0.26068068761821944,66101.95285676244,-0.010634484921741606
10630,5,4.0,7.418839047714437,130434.53718822758,1.7905804761427815,1.0,0.0,63845.86317483566,0.0,0.0,1.0,1,0.0,-0.501088396643387,-0.2822703100850768,-0.15991140346352561,-0.4654285690984257,-1.767533201633696e-05,-0.464452922060189,35656.51699295339,-0.20647404830215346
10631,4,3.0,0.41325885691712827,89932.17549371911,1.948342642885359,1.0,0.0,187650.4052284502,1.0,0.0,1.0,1,0.0,0.5434220079461095,-0.48527920197749397,4.836929870629821,0.8698408085597938,1.9408850958537957e-05,5.95580358177995,96312.83589346128,3.730883223211521
10632,4,3.0,7.6056440578846685,96060.33255288226,1.0,1.0,0.0,84724.97959230626,1.0,0.0,1.0,1,0.0,-0.2333113613149813,-0.23861009085002408,-0.5734165392219143,-0.18241847980062645,-8.56129239354251e-06,-0.348473739943854,84724.97959230626,-0.34288799761434846
10633,2,2.0,3.317726230873271,0.0,2.2274245897089093,1.0,0.0,170779.04750053945,0.0,0.0,1.0,1,0.0,0.7772888537610838,-0.5860922007743019,1.1394817258035044,1.2681708734166108,3.9654796406431747,1.1750015247275285,76671.0793665332,0.03992288677429095
10634,6,3.0,10.0,76704.8148110979,1.0,1.0,1.0,144527.18228424623,0.0,1.0,0.0,1,0.0,0.23309357940180986,0.17107640445262468,-0.6818181818181818,0.12623804142318587,1.4709594572492816e-05,-0.17957327662962946,144527.18228424623,-0.364274800828457
10635,3,2.0,5.315633215367153,124246.42489964156,2.6312664307343043,1.0,1.0,41874.17966480017,1.0,0.0,0.0,1,0.0,-0.561966789049865,-0.17866885803992896,0.7141178254520584,-0.5544976057145204,-2.1215461159544148e-05,-0.5133477231786868,15914.078169999073,-0.16533646917940623
10636,5,3.0,3.01796047466218,0.0,1.0,1.0,0.0,25659.274504815836,0.0,1.0,0.0,1,0.0,-0.7575115310491636,0.21821775703054416,-0.0047893367370909525,-0.799573263720792,0.5957821974348729,-0.525865608186773,25659.274504815836,0.8864260674470884
10637,5,1.0,3.037799253065286,210863.25750260375,1.6792664176884289,1.0,0.0,194499.80248466766,0.0,0.0,0.0,1,0.0,2.123196581660313,1.679998756847898,0.7109423749091089,0.850719731869285,-7.623083073045651e-06,1.6168867993197347,115824.26733240082,0.6300220888970927
10638,6,2.0,5.423226244595725,68890.50040454166,1.807742081531908,1.0,0.0,48524.13763269205,0.0,0.0,1.0,1,0.0,-0.38491302622963264,1.3734734611247104,0.13473570936826668,-0.6227606349651207,-1.2685937707579472e-05,-0.46595083139697174,26842.4008758882,0.17131053171941782
10639,5,2.0,4.381060901822798,49456.42626285427,1.3094695490886008,1.0,0.0,73292.15846612334,0.0,0.0,0.0,1,0.0,-0.20118633491875634,0.624250293627241,-0.028509255771722225,-0.38333810217209796,5.369285426473935e-06,-0.15487800112428288,55970.87654091319,0.33257981251211155
10640,5,2.0,3.0501914543795303,100443.72970660035,2.9498085456204697,1.0,0.0,48548.59684259593,1.0,0.0,1.0,1,0.0,-0.41636116003301293,0.8525109834411033,2.0499143987704573,-0.5859621326032032,-1.7818035665029907e-05,-0.23865508212354944,16458.21960705728,0.7734556833047835
10641,4,3.0,3.055567084974243,182836.27883109686,1.0,1.0,0.0,112151.65864307094,0.0,0.0,0.0,1,0.0,0.034441786171259765,-0.23506913793434162,-0.014680107917085752,0.10923974774735583,-1.4798037375208784e-05,0.5647826885226107,112151.65864307094,0.5445358307258347
10642,5,3.0,4.447127768583358,106113.07332650365,1.5552872231416641,1.0,0.0,135354.17376555185,1.0,0.0,1.0,1,0.0,0.3843944864033602,0.40778052135743714,0.1522469055908783,0.164414224945822,5.773329672235908e-07,0.4209347281285855,87028.40976995736,0.29949259085501984
10643,3,3.0,8.42345501004886,112764.31866250857,1.42345501004886,1.0,0.0,1036.7540739747412,1.0,0.0,1.0,1,0.0,-0.9843184774439027,-0.5766791402400316,-0.42405226781884675,-1.0034579646444228,-2.8827678253956546e-05,-0.8477186705971423,728.3363834162589,-0.5598437499040388
10644,4,3.0,3.083296157928867,116996.9241149026,1.0,1.0,0.0,5094.067232757006,0.0,0.0,0.0,1,0.0,-0.947135102660763,-0.3243673754607817,-0.021856333717533226,-0.9625812194859921,-2.803016260122504e-05,-0.7893842495787313,5094.067232757006,0.45611059345856136
10645,4,3.0,4.449607658614578,151940.71897634072,1.241601276435763,0.0,0.0,39310.41869966453,0.0,0.0,1.0,1,0.0,-0.6473769669542487,-0.4700330091464685,-0.09500078783018204,-0.593857170907411,-2.3033645632290717e-05,-0.4834401071183571,31661.064985783578,0.0237642345943674
10646,4,4.0,3.0438463315973014,122766.01176659514,1.0,1.0,1.0,14995.41296569081,1.0,0.0,1.0,1,0.0,-0.873956883605022,-0.5790768896433386,-0.011617210094905713,-0.8616391043861439,-2.6204934353892724e-05,-0.6631959940999786,14995.41296569081,0.5049751737525805
10647,4,5.0,6.420076532291379,0.0,1.8520459193748278,1.0,1.0,49515.1771011283,0.0,0.0,0.0,1,0.0,-0.6724491253080545,-0.9192111011354521,-0.0017172793790763497,-0.5165527828126069,1.1497189375825387,-0.5111480714200016,26735.393859911706,-0.23521432408730975
10648,5,3.0,4.392675583206934,96950.99407883373,1.607324416793066,1.0,1.0,144043.27005369903,1.0,0.0,0.0,1,0.0,0.2646486507474578,-0.1878578848718072,0.205958341345983,0.33358135397552413,5.4573645114206266e-06,0.5164315715776775,89616.79953888475,0.21199753086732517
10649,4,2.0,1.0885783396366442,0.0,2.8228433207267116,0.0,1.0,74014.60321508301,0.0,0.0,1.0,1,0.0,-0.16037699251387774,0.20078518072495768,4.720980416244989,-0.24838573930261543,1.7185983661542514,0.9639646126407081,26219.87648823128,2.0452739859569697
10650,3,3.0,2.9387663450345407,73040.72009805929,1.9693831725172704,1.0,1.0,110790.25902059875,0.0,0.0,1.0,1,0.0,0.0157902808057214,-0.6005750629363847,1.0714285714285712,0.295899578124605,6.1792884034897585e-06,0.5891113022416112,56256.32460288892,0.3266154404723631
10651,5,2.0,1.3845682662170529,117289.75192981743,1.0,1.0,0.0,121918.411840595,1.0,0.0,1.0,1,0.0,0.2738231819970494,0.46660168856761053,0.7258419644715248,0.04856143915147074,-4.9049091454928545e-06,1.768596289221933,121918.411840595,2.174801040086779
10652,4,2.0,5.423144102700618,0.0,1.0,1.0,0.0,199013.68231788665,0.0,0.0,1.0,1,0.0,1.5728689334124086,0.7578630360510815,-0.4041985953935713,0.9495739378645184,4.621091035216804,0.7355566297514868,199013.68231788665,-0.06804429480698981
10653,5,1.0,4.739581177221742,154595.73161047415,1.0,1.0,0.0,134078.57250158102,0.0,0.0,1.0,1,0.0,1.051193313766716,1.6549414951513586,-0.3247339689159895,0.2160492109679424,-8.902834904179035e-06,0.34460728224863163,134078.57250158102,0.15418589136147876
10654,6,3.0,8.312240875040397,117506.14270767746,1.0,1.0,0.0,100338.72778758584,1.0,0.0,1.0,1,0.0,-0.16733983990872686,0.02637108915825485,-0.6112048354638706,-0.20327725960406245,-9.213630645420693e-06,-0.3007994241461758,100338.72778758584,-0.2423038067555264
10655,5,3.0,5.524866022628322,105077.29244782307,1.4751339773716778,1.0,0.0,126467.85401198514,1.0,0.0,1.0,1,0.0,0.1883640542645125,0.07926362424033274,-0.10251936498057015,0.12302559212545598,-1.0944021646274378e-06,0.14061230657662446,85733.13065252516,0.019042575816153953
10656,5,3.0,1.091061416599013,92969.65831725007,1.9696461944669958,0.0,0.0,71987.31226473102,1.0,0.0,0.0,1,0.0,-0.2594822919103323,0.3323269717923041,2.965440344243605,-0.3704996941539713,-1.1061795956955082e-05,0.9120883994899333,36548.34683861151,2.5433317878811166
10657,5,2.0,5.0,92267.45350686241,2.687625727316612,1.0,0.0,177365.9442514004,0.0,0.0,1.0,1,0.0,0.9002936667147212,0.21336117876798405,0.8483040909404369,0.7202983897711703,1.559443144311249e-05,0.6625897886628489,65993.54309220974,0.019683798854271743
10658,3,3.0,5.0,102466.42529965141,1.0,0.0,0.0,177519.46165714986,0.0,0.0,0.0,1,0.0,0.49800970732300465,-0.6313653211079486,-0.35714285714285715,0.9534240161304469,1.118646994464179e-05,0.6639019051449196,177519.46165714986,-0.11950987493382902
10659,4,2.0,8.0,114714.92894972481,1.2175879399316445,1.0,1.0,107408.4078902536,1.0,0.0,0.0,1,0.0,0.2203770931425805,0.1907063734289891,-0.4916247905087407,0.10630722078209594,-7.300194153592998e-06,-0.241346043644334,88214.08652937505,-0.4246883295138156
10660,4,3.0,4.732443710012064,126092.50400810469,1.133778144993968,1.0,0.0,132719.05543024474,1.0,0.0,0.0,1,0.0,0.264939294829487,-0.28112780135485443,-0.2237884656313415,0.3893653005316406,-4.600954473410595e-06,0.3339367076147396,117059.10544866858,-0.018647149691949038
10661,5,4.0,4.140078497252882,0.0,1.0466928324176275,0.0,0.0,62445.40928193846,0.0,0.0,0.0,1,0.0,-0.5493078373076367,-0.42112007721187167,-0.19871302300952934,-0.4868906221914597,1.4499603824272027,-0.23034811821158585,59659.727618181416,0.43206118591747467
10662,5,3.0,2.508659113068097,96903.2486593486,1.0,1.0,0.0,77029.30711427226,1.0,0.0,0.0,1,0.0,-0.3638626685539711,-0.1784255080804944,0.15003927358151392,-0.342985286358091,-1.0583465772094152e-05,0.2724901307273356,77029.30711427226,1.1036117239048588
10663,5,2.0,5.601813160128149,0.0,1.0,1.0,0.0,25606.31520487826,0.0,0.0,0.0,1,0.0,-0.6918467462108201,0.6894398298604767,-0.42225626349383805,-0.7797194422431257,0.5945524765366808,-0.6544537387330739,25606.31520487826,-0.02320664426797601
10664,5,3.0,4.0,118618.72502833483,1.347822347433046,1.0,0.0,130113.32009820716,1.0,0.0,1.0,1,0.0,0.25339792684459533,-0.05017304543084334,0.08384772637118215,0.24787412049688975,-3.571149010567856e-06,0.48113687478024897,96535.95694270133,0.26743720888635975
10665,3,2.0,4.101174244805602,81507.22526778556,1.3797651510388795,1.0,0.0,72848.0417090301,0.0,0.0,1.0,1,0.0,-0.13451255465584502,0.21136912589813384,0.08777104320121686,-0.22760367202928078,-8.288167754658977e-06,-0.12101898860091143,52797.42110762831,0.09523304509861284
10666,3,3.0,7.455198914723901,159094.33762357332,1.9103978294478032,1.0,1.0,117724.14282703018,0.0,0.0,0.0,1,0.0,0.10806894628112841,-0.6499490408851774,-0.10309898490584342,0.4529641142972764,-1.1859213773158517e-05,-0.13934500895289914,61622.841594757316,-0.5049911983499934
10667,3,1.0,5.2512869848246275,0.0,2.748713015175372,1.0,0.0,170467.95918241903,0.0,0.0,1.0,1,0.0,1.3660340212876718,0.5386332743774187,0.8130151703262088,0.9194326000929153,3.9582561349241208,0.5450648767334152,62017.37258174365,-0.18440621964903642
10668,5,3.0,4.579455967476429,81906.12805352484,1.2897279837382145,1.0,0.0,114672.49964796254,1.0,0.0,0.0,1,0.0,0.11363590108240425,0.11048676971822252,-0.08075749582325985,0.03852088735148835,3.4677100417889855e-06,0.20062195381323722,88912.15907062031,0.19097057585318525
10669,5,1.0,5.0,188349.99594149366,1.238751771086024,1.0,1.0,49242.512150628514,0.0,0.0,0.0,1,0.0,-0.18946403303079096,1.877687246471627,-0.186605877795697,-0.555725487890366,-2.297049223905436e-05,-0.4324838688040245,39751.71886733788,0.07544768817447516
10670,5,3.0,8.0,147139.63464958142,2.572914291019317,1.0,0.0,173408.5277809555,1.0,0.0,1.0,1,0.0,0.5634051088045497,-0.22757467933124859,0.15376871000919856,0.6824506663546239,-1.675740200348295e-06,0.13472356099086497,67397.70865521365,-0.37526484741139354
10671,5,4.0,0.8222886729599741,178371.70145708375,1.5888556635200128,0.0,0.0,24474.094710894384,0.0,1.0,1.0,1,0.0,-0.801937873535951,-0.5061726099036842,2.6652908167379454,-0.7779088865501236,-2.585518537909684e-05,-0.16462037721423622,15403.598497218758,2.7559080931990536
10672,5,2.0,3.704031452591657,167290.54363459375,1.704031452591657,1.0,0.0,139431.81761463772,0.0,0.0,0.0,1,0.0,0.43538362624543686,0.1646973968010128,0.48106783793429336,0.31765642575024133,-9.687987093688628e-06,0.6666887070204874,81824.67371865481,0.3811559748680534
10673,5,3.0,1.4349058644344719,104865.75474534533,1.4349058644344719,1.0,0.0,61320.00505317575,0.0,0.0,0.0,1,0.0,-0.369241379043526,0.4765506730751121,1.454170734764861,-0.4931113286164235,-1.5463384851417916e-05,0.43811441149325747,42734.514209643516,2.183816133548937
10674,4,3.0,3.4667155188119256,0.0,1.0,1.0,1.0,49897.18743911871,0.0,0.0,0.0,1,0.0,-0.5357412847557831,-0.27203113153740943,-0.11195079236145579,-0.5064293177850971,1.1585892605759696,-0.28049366999500985,49897.18743911871,0.3598593652097397
10675,3,2.0,8.0,127955.67824288196,1.0,1.0,0.0,61395.19697690254,1.0,0.0,0.0,1,0.0,-0.34451920259952473,-0.07634294072339957,-0.5952380952380952,-0.3509476348436098,-1.789986469449764e-05,-0.503529961868061,61395.19697690254,-0.45090167379827845
10676,6,3.0,5.070630411693769,108182.20099978636,1.9764565294354102,1.0,0.0,45896.493943140544,1.0,0.0,0.0,1,0.0,-0.5948274144600983,0.25973054446709065,0.32390064627144804,-0.6561203812397327,-1.919007832906015e-05,-0.4656464257297251,23221.605565112644,0.29618676289622037
10677,3,1.0,3.8639990706372065,121190.22893996804,1.0,1.0,0.0,164174.9341467584,0.0,0.0,1.0,1,0.0,1.4329714982074198,0.440398374518818,-0.1903193805189527,1.0396905478198206,2.4145834230101778e-06,0.8775688739579625,164174.9341467584,-0.022429988688020618
10678,4,3.0,5.9993120862396205,0.0,1.8001375827520758,1.0,0.0,82969.28222563572,0.0,1.0,0.0,1,0.0,-0.24090476422921558,-0.2762880794629808,0.030804799450675723,-0.17706725530594472,1.9265270194570627,-0.24546646063526212,46090.52275815002,-0.1816863986080902
10679,4,3.0,3.449953524915111,0.0,3.758341079180815,0.0,0.0,111053.59173719073,0.0,0.0,0.0,1,0.0,0.07989543838664934,-0.2374460193132428,2.548199355795529,0.16017515374471072,2.5786478435307485,0.4264424328821252,29548.566614235147,0.3111142053365897
10680,4,4.0,7.591776115449981,0.0,1.0,1.0,1.0,144344.938994191,0.0,0.0,0.0,1,0.0,0.18205625216213597,-0.5383628433648376,-0.572612700515968,0.4646574750174379,3.3516766694246485,0.008197564249174656,144344.938994191,-0.3751114360292508
10681,5,3.0,9.0,124526.99564156185,1.0,1.0,0.0,198599.91860700218,1.0,0.0,1.0,1,0.0,0.8918162439325527,0.2906057830806227,-0.6428571428571428,0.6655378125794601,7.990771509916613e-06,0.16510194673274928,198599.91860700218,-0.34284253888824856
10682,6,4.0,2.600767296602985,0.0,1.0,0.0,1.0,53019.11331527338,0.0,0.0,1.0,1,0.0,-0.6123684249017508,-0.19200138942922834,0.11879393746765442,-0.6060233810563064,1.231080730384665,-0.0982624717038405,53019.11331527338,1.3323495843711846
10683,5,3.0,6.517777400439181,129423.54023137275,2.5177774004391815,1.0,1.0,93380.11891849259,1.0,0.0,0.0,1,0.0,-0.17259372245706367,-0.2301421724225001,0.3638991855066643,-0.11917375893647798,-1.2287794562342524e-05,-0.21637305028202927,37088.31404325263,-0.2011097893075599
10684,3,3.0,3.666816269796621,151842.56944622227,1.2222720899322068,1.0,0.0,175589.0602184579,1.0,0.0,1.0,1,0.0,0.7746746532002269,-0.35584124378122595,0.05103022146506842,1.0255544695453538,-2.1898586820875843e-06,1.0761304040884574,143657.9151768056,0.11732400348288814
10685,4,1.0,6.425031183363426,101218.39249019853,1.0,1.0,0.0,70212.8632225849,1.0,0.0,0.0,1,0.0,0.3096996914257209,1.8735457156850397,-0.49423041833301457,-0.26944704220700133,-1.2934064812343935e-05,-0.36842465781731326,70212.8632225849,-0.2834180379054136
10686,5,3.0,8.758912683284068,147214.11202354904,1.0,1.0,0.0,8869.844859912653,0.0,0.0,0.0,1,0.0,-0.9105151641961693,0.005002167953001529,-0.6322695764869282,-0.9331795559105805,-2.7642128887829958e-05,-0.80675048969556,8869.844859912653,-0.40203555589542966
10687,3,2.0,7.2806488775538645,0.0,2.0,1.0,0.0,1139.0954168384733,0.0,1.0,0.0,1,0.0,-0.9815805922493983,0.010734306084081036,-0.03631300280895338,-1.0036535424025732,0.02642088247332188,-0.8463062242911251,569.5477084192366,-0.3967683201608729
10688,5,1.0,3.7489373738427316,122565.96231550953,1.0,0.0,0.0,102493.87430864369,1.0,0.0,0.0,1,0.0,0.6681784735248341,2.000334560299554,-0.16897104286226322,-0.09068226625624387,-9.62386343355229e-06,0.2534351067969112,102493.87430864369,0.4574992738896914
10689,5,2.0,4.06149740742734,130548.29942265374,1.3128341975242201,1.0,0.0,121961.65381770104,1.0,0.0,0.0,1,0.0,0.4365604747607011,0.629745738316325,0.04018560560280746,0.12358654387853854,-7.3484884727766705e-06,0.3823315465643249,92899.51011917558,0.305995977771783
10690,2,3.0,0.24362217294073085,111158.05079708004,1.1218110864703654,1.0,0.0,172397.16469391316,1.0,0.0,0.0,1,0.0,0.7454458780044961,-1.113267051932337,2.79450587696586,2.0496313575605325,6.971034330447421e-06,6.255625707418553,153677.53695173285,1.9798095074300635
10691,5,1.0,7.298434734397057,147795.6809494043,1.0,1.0,0.0,23506.506989751906,0.0,0.0,1.0,1,0.0,-0.672776421170578,1.4718738053594598,-0.5549800575962004,-0.8136873681931851,-2.5348090186693663e-05,-0.7080966728977774,23506.506989751906,-0.19105446269391066
10692,3,3.0,7.9803448948604245,67567.5645440585,1.0098275525697877,0.0,0.0,44561.357993590915,0.0,0.0,1.0,1,0.0,-0.5971401713474223,-0.5212218324124744,-0.5895058369650975,-0.5204988528699759,-1.3727535626052993e-05,-0.5988936808677655,44127.69079254385,-0.46784093871823235
10693,4,3.0,6.772452237624535,154834.43469934902,1.4091825874584885,1.0,1.0,50366.59449823723,1.0,0.0,0.0,1,0.0,-0.5308289694076421,-0.3302372040642014,-0.29440817148122483,-0.4874658206159475,-2.1487865098991154e-05,-0.5210451930699473,35741.70937569928,-0.3116931719548586
10694,5,4.0,3.0,126432.77579434843,2.3412414613958488,1.0,0.0,96203.51560666767,1.0,0.0,0.0,1,0.0,-0.2836698069914524,-0.44819011592576147,1.4370444229241235,-0.16000459714876933,-1.1372968101834167e-05,0.380019542588548,41090.81322577941,0.7892472067074157
10695,3,2.0,8.0,105424.10674381141,1.0,1.0,0.0,79820.04490389505,1.0,0.0,1.0,1,0.0,-0.09235328978644924,-0.033624499890076084,-0.5952380952380952,-0.10843163880013083,-1.1460620811588486e-05,-0.3985449211311288,79820.04490389505,-0.48459758514455287
10696,4,3.0,4.701263581718863,131969.5683267228,1.0,1.0,0.0,170681.77892968192,1.0,0.0,0.0,1,0.0,0.45231024248856505,-0.437967160138325,-0.31971551268551396,0.7183617815951653,9.901560750781132e-07,0.6818997884972295,170681.77892968192,0.036098691498168634
10697,4,3.0,5.0,123731.50547713209,1.0,1.0,1.0,47842.38803762031,1.0,0.0,0.0,1,0.0,-0.5107651097004129,0.008250766808369944,-0.35714285714285715,-0.5375219683011515,-2.0062877413743056e-05,-0.44445075892084185,47842.38803762031,-0.005590259177743403
10698,3,3.0,4.811627014444854,0.0,2.623254028889707,1.0,0.0,5449.589187637009,0.0,1.0,1.0,1,0.0,-0.9454619535572509,-0.6145035662075108,0.8630584902370841,-0.9523705777260374,0.12651103241349,-0.8052731680592793,2077.415731614658,-0.1412650193363305
10699,5,3.0,2.057417323534536,136105.94347597493,1.0,1.0,0.0,144307.0897369555,1.0,0.0,0.0,1,0.0,0.18630372882266427,-0.3514585084412088,0.3303147407208388,0.3437228965639706,-4.4220883442234274e-06,1.5671052275003963,144307.0897369555,1.249232790796372
10700,3,3.0,8.661020920040317,0.0,1.5536736400134388,1.0,0.0,170104.80007671606,0.0,0.0,1.0,1,0.0,0.6964206739266291,-0.4305331282927261,-0.3822052098963492,1.003965817494737,3.9498235396636447,0.04958074624478246,109485.5416838022,-0.5579270868276154
